
 ### Operon: 1

	 A0A9J9GIQ1_ENT38	[0, 0, 57, 6, 63, 5, 4, 0, 0]
	 A0A837FI48_9ENTR	[0, 0, 57, 6, 63, 5, 0, 0, 4]

 ### Operon: 2

	 ADW71651.1	[35, 29, 62, 52, 67, 62, 28, 27, 26]

 ### Operon: 3

	 H2J0C3_RAHAC	[35, 29, 62, 52, 63, 62, 28, 27, 26]

 ### Operon: 4

	 K8WTQ9_9GAMM	[18, 17, 16, 0, 63, 15, 14, 13, 12]

 ### Operon: 5

	 KPD02558.1	[30, 18, 17, 16, 67, 15, 14, 13, 12]

 ### Operon: 6

	 WP_008915955.1	[0, 0, 0, 0, 67, 15, 14, 13, 12]

 ### Operon: 7

	 Q6D966_PECAS	[10, 9, 62, 52, 63, 8, 19, 7, 33]
	 C6D8X9_PECCP	[10, 9, 62, 52, 63, 8, 19, 7, 33]

 ### Operon: 8

	 AGB81004.1	[40, 39, 57, 56, 67, 38, 37, 36, 0]
	 WP_004955457.1	[40, 39, 57, 56, 67, 38, 37, 36, 0]

 ### Operon: 9

	 SEE95312.1	[0, 0, 57, 56, 67, 49, 59, 62, 0]

 ### Operon: 10

	 WP_020439301.1	[0, 0, 57, 56, 67, 0, 0, 0, 55]

 ### Operon: 11

	 WP_000291547.1	[47, 46, 62, 60, 67, 45, 44, 43, 42]
	 WP_072833029.1	[47, 46, 62, 60, 67, 44, 43, 42, 0]
	 OIZ68276.1	[47, 46, 62, 60, 67, 45, 44, 43, 42]
	 B7L4Z9_ECO55	[47, 46, 62, 60, 63, 45, 44, 43, 42]
	 A0A3T0R815_ECOLX	[47, 46, 62, 60, 63, 45, 44, 43, 42]

 ### Operon: 12

	 A0A1Q6B4T0_ECOLX	[0, 0, 62, 60, 63, 45, 44, 43, 42]

 ### Operon: 13

	 A0A376DCF6_ECOLX	[47, 46, 62, 60, 63, 45, 3, 2, 11]

 ### Operon: 14

	 WP_012770342.1	[54, 53, 62, 52, 67, 10000, 0, 0, 0]
	 ACZ77400.1	[54, 53, 62, 52, 67, 0, 0, 0, 0]
	 ACS85132.1	[54, 53, 62, 52, 67, 0, 0, 0, 0]

 ### Operon: 15

	 WP_004166538.1	[0, 0, 65, 64, 67, 0, 0, 51, 0]
	 WP_070367577.1	[0, 0, 65, 64, 67, 0, 0, 0, 0]

 ### Operon: 16

	 WP_010732931.1	[0, 0, 65, 64, 67, 62, 61, 0, 0]

 ### Operon: 17

	 ADW75107.1	[25, 24, 62, 60, 67, 23, 22, 21, 0]
	 H2J113_RAHAC	[25, 24, 62, 60, 63, 23, 22, 21, 0]

 ### Operon: 18

	 I0QQ93_9GAMM	[0, 0, 62, 60, 63, 23, 0, 22, 21]

 ### Operon: 19

	 C5S0I8_9PAST	[0, 0, 0, 62, 63, 52]

 ### Operon: 20

	 X4ZG39_9BACL	[0, 0, 62, 52, 63, 19, 20, 0, 0]

 ### Operon: 21

	 AEX54717.1	[0, 0, 0, 62, 67, 58, 48, 45, 0]

 ### Operon: 22

	 WP_013574938.1	[0, 50, 49, 62, 67, 58, 48, 0, 0]

 ### Operon: 23

	 I8TT21_9FIRM	[0, 0, 62, 58, 63, 58, 0, 0, 0]
	 D5DC35_PRIM3	[0, 0, 0, 62, 63, 58, 0, 0, 0]
	 G8LK95_9ENTR	[0, 0, 0, 62, 63, 58, 41, 58, 41]
	 B2VEG9_ERWT9	[0, 31, 0, 0, 63, 58, 62, 0, 0]
	 W7P5B4_9ENTR	[0, 0, 0, 62, 63, 58, 0, 0, 0]

 ### Operon: 24

	 WP_001313400.1	[0, 0, 0, 62, 67, 58, 41, 58, 41]
	 WP_023335015.1	[0, 0, 62, 67, 58, 41, 58, 41]

 ### Operon: 25

	 ADG39479.1	[0, 0, 0, 62, 67, 58, 35, 0]

 ### Operon: 26

	 WP_013084448.1	[0, 58, 32, 62, 67, 0, 0, 0, 0]

 ### Operon: 27

	 AGK98652.1	[0, 32, 0, 0, 67, 32, 62, 0, 34]

 ### Operon: 28

	 WP_013371219.1	[0, 0, 0, 10000, 67, 58, 62, 0, 0]

 ### Operon: 29

	 CCJ74421.1	[0, 0, 62, 60, 67, 0, 0, 0, 0]
	 EUK18068.1	[0, 35, 62, 60, 67, 0, 0, 0, 0]
	 WP_025421344.1	[0, 0, 62, 60, 67, 0, 0, 0, 0]
	 WP_004851226.1	[0, 0, 62, 60, 67, 0, 0, 0, 0]

 ### Operon: 30

	 WP_013448625.1	[0, 0, 0, 0, 67, 60, 0, 0, 0]

 ### Operon: 31

	 EWG74888.1	[0, 0, 0, 0, 67, 0, 0, 0, 0]

 ### Operon: 32

	 WP_006121662.1	[0, 0, 0, 60, 67, 59, 0, 58, 62]

 ### Operon: 33

	 EFK22699.1	[46, 62, 0, 60, 67, 45, 0]

 ### Operon: 34

	 AAU25613.1	[62, 0, 34, 33, 67, 58, 0, 0, 0]

 ### Operon: 35

	 GAC24184.1	[0, 0, 61, 58, 67, 62, 30, 0, 0]

 ### Operon: 36

	 AHF73891.1	[10000, 10000, 0, 10000, 67, 10000, 51, 0, 10000]

 ### Operon: 37

	 KGA35409.1	[20, 19, 62, 60, 67, 55, 0, 0, 50]

 ### Operon: 38

	 R8WYQ6_9ENTR	[0, 0, 62, 60, 63, 0, 11, 0, 0]

 ### Operon: 39

	 WP_001538355.1	[0, 10000, 62, 60, 67, 45, 3, 2]

 ### Operon: 40

	 WP_009653630.1	[0, 0, 62, 52, 67, 45, 0, 1, 1]

 ### Operon: 41

	 EHD21217.1	[0, 31, 49, 62, 67, 52, 0, 0, 0]
