
 ### Operon type: 1

	 A0A024B2T3	[2104, 2103, 2102, 2101, 2100, 2099, 2098, 2097, 2096]
	 A0A024B2J9	[2104, 2103, 2102, 2101, 2100, 2099, 2098, 2097, 2096]

 ### Operon type: 2

	 A0A059VKK5	[3510, 3509, 3508, 3507, 3506, 3505, 3504, 3504, 3503]
	 A0A023ZY22	[3510, 3509, 3508, 3507, 3506, 3505, 3504, 3504, 3503]
	 A0A068F3U3	[3510, 3509, 3508, 3507, 3506, 3505, 3504, 3504, 3503]

 ### Operon type: 3

	 A0A024B2F7	[2078, 2077, 2076, 2075, 2074, 4753, 2073, 2072, 2071]
	 A0A024B0S6	[2078, 2077, 2076, 2075, 2074, 4753, 2073, 2072, 2071]

 ### Operon type: 4

	 A0A016GGM5	[363, 362, 361, 360, 359, 358, 357, 356, 447]
	 A0A016AC55	[363, 362, 361, 360, 359, 358, 357, 356, 447]

 ### Operon type: 5

	 A0A024JRC7	[2335, 2334, 2333, 2332, 2331, 5050, 2330, 2329, 2328]
	 A0A051TJQ5	[2335, 2334, 2333, 2332, 2331, 5050, 2330, 2329, 2328]

 ### Operon type: 6

	 A0A060A1A0	[3338, 3337, 3336, 3335, 3334, 4968, 3333, 3332, 5657]
	 A0A060V005	[3338, 3337, 3336, 3335, 3334, 4968, 3333, 3332, 5657]

 ### Operon type: 7

	 A0A024B2N2	[2094, 2093, 2092, 2091, 2090, 2089, 2088, 4619, 2087]
	 A0A024B2F0	[2094, 2093, 2092, 2091, 2090, 2089, 2088, 4619, 2087]

 ### Operon type: 8

	 A0A069D0T4	[2905, 5303, 1232, 1231, 1230, 1229, 5459, 1228, 5166]
	 A0A069CSZ8	[5303, 1232, 1231, 1230, 1229, 5459, 1228, 5166, 4104]

 ### Operon type: 9

	 A0A072FU73	[3988, 5318, 5918, 4944, 1519, 5934, 5934, 1518, 1517]
	 A0A066UQN8	[3988, 5318, 5918, 4944, 1519, 5934, 5934, 1518, 1517]

 ### Operon type: 10

	 A0A024B3V3	[2122, 2121, 2120, 2119, 2118, 5186, 2117, 2116, 2115]
	 A0A024B2B8	[2122, 2121, 2120, 2119, 2118, 5186, 2117, 2116, 2115]

 ### Operon type: 11

	 A0A060N5I0	[3732, 3731, 3730, 3729, 3728, 3727, 3726, 3725, 0]
	 A0A060N942	[0, 3732, 3731, 3730, 3729, 3728, 3727, 3726, 3725]

 ### Operon type: 12

	 A0A023ZW43	[2149, 2148, 2147, 2146, 2145, 2144, 2143, 2142, 0]
	 A0A023ZU45	[2149, 2148, 2147, 2146, 2145, 2144, 2143, 2142, 0]

 ### Operon type: 13

	 A0A059T8A2	[3565, 3564, 3563, 3562, 3561, 3560, 3557, 3556, 3559]
	 A0A059T7B7	[3565, 3564, 3563, 3562, 3561, 3560, 3557, 3556, 3559]
	 A0A059T5P1	[3565, 3564, 3563, 3562, 3561, 3560, 3557, 3556, 3559]

 ### Operon type: 14

	 A0A059T8R4	[3565, 3564, 3563, 3562, 3561, 3560, 0, 3559, 3558]

 ### Operon type: 15

	 A0A068C7Q6	[3564, 3563, 3562, 3349, 3561, 3560, 0, 3558, 0]

 ### Operon type: 16

	 A0A060AL92	[3564, 3563, 3562, 3349, 3561, 3560, 3556, 3559, 3558]

 ### Operon type: 17

	 A0A024B376	[0, 2113, 0, 2112, 2111, 2110, 2109, 2108, 2107]
	 A0A024B294	[0, 2113, 0, 2112, 2111, 2110, 2109, 2108, 2107]

 ### Operon type: 18

	 A0A023DI60	[5684, 4430, 4429, 4428, 4427, 5967, 4426, 4425, 4424]
	 A0A023CLH3	[5684, 4430, 4429, 4428, 4427, 5967, 4426, 4425, 4424]
	 A0A063YTI6	[5684, 4430, 4429, 4428, 4427, 5967, 4426, 4425, 4424]

 ### Operon type: 19

	 A0A022XG14	[2746, 2745, 2744, 2743, 2742, 2741]
	 A0A022VPR4	[2746, 2745, 2744, 2743, 2742, 2741]

 ### Operon type: 20

	 A0A059ZYJ9	[4121, 3330, 3329, 4180, 3328, 3327, 4800, 3419, 6263]
	 A0A060UQ20	[4121, 3330, 3329, 4180, 3328, 3327, 4800, 3419, 6263]

 ### Operon type: 21

	 A0A062UD74	[5775, 5417, 826, 6148, 4629, 1512, 825, 824, 823]
	 A0A062TZM7	[5775, 5417, 826, 6148, 4629, 1512, 825, 824, 823]
	 A0A059FP65	[5417, 5379, 826, 6148, 4629, 1512, 825, 824, 823]
	 A0A059F7Z8	[5775, 5417, 826, 6148, 4629, 1512, 825, 824, 823]
	 A0A059EB86	[5775, 5417, 826, 6148, 4629, 1512, 825, 824, 823]

 ### Operon type: 22

	 A0A061A9T0	[4655, 6213, 2815, 2814, 5113, 3497, 2813, 2812, 2811]
	 A0A014LB32	[4655, 6213, 2815, 2814, 5113, 3497, 2813, 2812, 2811]

 ### Operon type: 23

	 A0A011U144	[6243, 6242, 6242, 6241, 6240, 6239, 6238, 6237, 6236]

 ### Operon type: 24

	 A0A031FS74	[6243, 6242, 6242, 6241, 6240, 6239, 6238, 6236, 910]

 ### Operon type: 25

	 A0A060BN79	[3861, 3860, 3859, 3858, 3857, 3856, 3855, 0, 0]
	 A0A067ZJZ2	[3861, 3860, 3859, 3858, 3857, 3856, 3855, 2131, 0]

 ### Operon type: 26

	 A0A023ZVD4	[0, 0, 3859, 3858, 3857, 0, 2168, 2131, 2167]

 ### Operon type: 27

	 A0A023ZXB7	[3861, 3860, 3859, 3858, 3857, 2168, 2167, 0, 0]

 ### Operon type: 28

	 A0A022WCV2	[2723, 2722, 2721, 2720, 2719]
	 A0A022Y3Y9	[2723, 2722, 2721, 2720, 2719]

 ### Operon type: 29

	 A0A022XCN2	[2730, 2729, 2728, 2727, 2726]
	 A0A022VMB8	[2730, 2729, 2728, 2727, 2726]

 ### Operon type: 30

	 A0A016EMC9	[462, 461, 460, 459, 458, 457, 0, 0, 0]
	 A0A015ZJJ5	[462, 461, 460, 459, 458, 457, 0, 0, 0]

 ### Operon type: 31

	 A0A011R7V7	[6128, 6127, 6126, 6125, 6124, 6123, 6122, 6121, 6120]
	 A0A011MET3	[6128, 6127, 6126, 6125, 6124, 6123, 6122, 6121, 6120]
	 A0A011PVT3	[6128, 6127, 6126, 6125, 6124, 6123, 6122, 6121, 6120]

 ### Operon type: 32

	 A0A069E1J0	[1195, 1194, 1193, 1192, 0, 1191, 1190, 1189, 0]
	 A0A069E7I4	[1159, 1195, 1194, 1193, 1192, 0, 1191, 1190, 1189]

 ### Operon type: 33

	 A0A062UAP2	[1159, 1195, 1194, 1193, 1192, 839, 0, 1190, 838]

 ### Operon type: 34

	 A0A062U9C7	[1195, 1194, 1193, 1192, 839, 1191, 1190, -1, 838]

 ### Operon type: 35

	 A0A062VJW3	[5315, 5890, 5102, 5753, 777, 776, 5851, 5850, 888]
	 A0A059F900	[5315, 5890, 5102, 5753, 777, 776, 5851, 5850, 888]

 ### Operon type: 36

	 A0A023CQ31	[2580, 2576, 2575, 2574, 2573, 2572, 2571, 2570, 3712]
	 A0A024QG54	[2580, 2576, 2575, 2574, 2573, 0, 2572, 2571, 2570]

 ### Operon type: 37

	 A0A023ZW47	[0, 2157, 2156, 2155, 2154, 2153, 2152, 2151, 2150]
	 A0A023ZVL8	[2157, 0, 2156, 2155, 2154, 2153, 2152, 2151, 2150]

 ### Operon type: 38

	 A0A023WPX3	[5429, 4145, 4144, 5315, 6001, 4143, 4142, 6024, 4141]
	 A0A061JS02	[5429, 4145, 4144, 5315, 6001, 4143, 4142, 6024, 4141]

 ### Operon type: 39

	 A0A061CPR3	[3815, 4726, 3623, 5315, 6001, 4143, 4142, 5550, 4661]

 ### Operon type: 40

	 A0A061JUP4	[3260, 5826, 6257, 6098, 3259, 3258, 3257, 3256, 6261]
	 A0A023WLZ7	[3260, 5826, 6257, 6098, 3259, 3258, 3257, 3256, 6261]

 ### Operon type: 41

	 A0A023CKM0	[4348, 4341, 6059, 4342, 4343, 4344, 4345, 5649, 4346]
	 A0A023CL14	[4347, 4346, 5649, 4345, 4344, 4343, 4342, 6059, 4341]

 ### Operon type: 42

	 A0A023DIF1	[4333, 4332, 5375, 5851, 4331, 4330, 4329, 4328, 5580]
	 A0A023CIU0	[4333, 4332, 5375, 5851, 4331, 4330, 4329, 4328, 5580]

 ### Operon type: 43

	 A0A069JQF1	[5773, 1442, 1441, 5112, 1440, 4289, 3516, 1439, 5684]
	 A0A014MM75	[5773, 1442, 1441, 5112, 1440, 4289, 3516, 1439, 5684]

 ### Operon type: 44

	 A0A072N878	[5161, 1572, 1571, 1570, 3869, 1569, 5666, 5726, 1568]
	 A0A072N7F2	[1572, 1571, 1570, 3869, 1569, 5666, 5726, 1568, 5731]

 ### Operon type: 45

	 A0A069PN99	[6287, 6199, 1337, 6090, 1336, 1335, 1334, 1333, 5842]

 ### Operon type: 46

	 A0A069PPY7	[1337, 6090, 1336, 1335, 1334, 1333, 5842, 5841, 6213]

 ### Operon type: 47

	 A0A068T0T2	[5568, 6253, 6253, 1005, 1004, 6171, 1003, 1002, 4184]
	 A0A068TJ20	[5568, 6253, 6253, 1005, 1004, 6171, 1003, 1002, 4184]

 ### Operon type: 48

	 A0A068SN21	[4180, 5537, 5518, 6263, 1109, 5164, 5165, 5919, 5058]
	 A0A068T4H4	[4180, 5537, 5518, 6263, 1109, 5164, 5165, 5919, 5058]

 ### Operon type: 49

	 A0A060BNL9	[0, 3866, 0, 3865, 3864, 0, 3863, 3862, 0]
	 A0A023ZV63	[3866, 2130, 3865, 3864, 0, 0, 0, 3863, 3862]

 ### Operon type: 50

	 A0A024JUE9	[6263, 5662, 2361, 3647, 2360, 2359, 5062, 2358, 2357]
	 A0A051UH04	[6263, 5662, 2361, 3647, 2360, 2359, 5062, 2358, 2357]

 ### Operon type: 51

	 A0A023WN08	[3989, 3989, 5574, 3154, 4969, 5890, 5741, 3153, 3152]

 ### Operon type: 52

	 A0A061JJQ9	[5838, 5899, 5574, 3154, 4969, 5890, 5741, 3153, 3152]

 ### Operon type: 53

	 A0A022XDA8	[5348, 2733, 2732, 2731]
	 A0A022VMR5	[5348, 2733, 2732, 2731]

 ### Operon type: 54

	 A0A017H809	[5284, 5283, 6262, 5282, 5281, 5280, 5279, 0, 5278]
	 A0A064AKE5	[5284, 5283, 6262, 5282, 5281, 5280, 5279, 0, 5278]

 ### Operon type: 55

	 A0A010IH51	[4998, 6282, 4997, 4996, 4995, 4994, 6263, 5605, 6152]

 ### Operon type: 56

	 A0A013UVJ9	[4998, 6282, 4997, 4996, 4995, 4994, 753, 4073, 1536]

 ### Operon type: 57

	 A0A066RHD0	[0, 184, 0, 183, 182, 181, 180, 0, 0]
	 A0A066UL20	[184, 0, 0, 183, 182, 181, 180, 0, 5177]

 ### Operon type: 58

	 A0A059FPI9	[5977, 3976, 1939, 5451, 773, 772, 2579, 771, 1339]

 ### Operon type: 59

	 A0A062VIK4	[5977, 3976, 1939, 5451, 773, 772, -1, 771, 6066]

 ### Operon type: 60

	 A0A009MH90	[5892, 5783, 4536, 6257, 4535, 4534, 4533, 5939, 4532]
	 A0A062GQL9	[5892, 5783, 4536, 6257, 4535, 4534, 4533, 5939, -1]

 ### Operon type: 61

	 A0A060BH01	[3807, 3806, 0, 3805, 3804, 3803, 3802, 5550, 5951]
	 A0A067ZHD6	[0, 3807, 3806, 3805, 3804, 3803, 3802, 5550, 5951]

 ### Operon type: 62

	 A0A059WKP9	[3305, 3304, 3303, 3302, 3314, 3301, 3300, 3299]
	 A0A067ZJ07	[3305, 3304, 3303, 3302, 3314, 3301, 3300, 3299]

 ### Operon type: 63

	 A0A062VDI5	[6272, 3161, 5050, 1729, 5887, 2579, 2777, 3379, 4296]
	 A0A059FNG6	[5890, 6272, 5050, 1729, 5887, 2579, 2777, 3379, 4296]

 ### Operon type: 64

	 A0A031K560	[0, 6264, 1770, 1769, 1768, 4591, 1767, 1766, 1765]
	 A0A031K536	[6264, 1770, 1769, 1768, 4591, 1767, 1766, 1765, 0]

 ### Operon type: 65

	 A0A023ZVR4	[2138, 2137, 4469, 2136, 2136, 2135, 2134, 0, 2133]
	 A0A023ZVF7	[2138, 2137, 4469, 2136, 2136, 2135, 2134, 0, 2133]

 ### Operon type: 66

	 A0A023CWP8	[4267, 4270, 5061, 4777, 4269, 4269, 4268, 6172, 6167]

 ### Operon type: 67

	 A0A023CXH9	[4270, 5061, 4777, 4269, 4269, 4268, 6172, 6167, 6100]

 ### Operon type: 68

	 A0A023DET1	[5137, 4362, 4361, 4360, 4359, 4358, 4357, 5012, 6253]
	 A0A023CT57	[5137, 4362, 4361, 4360, 4359, 4358, 4357, 5012, 6253]

 ### Operon type: 69

	 A0A023DCJ7	[0, 5050, 4237, 5582, 4236, 4235, 4234, 4233, 5565]
	 A0A023CQY5	[0, 5050, 4237, 5582, 4236, 4235, 4234, 4233, 5565]
	 A0A063YUG9	[5068, 5050, 4237, 5582, 4236, 4235, 4234, 4233, 5565]

 ### Operon type: 70

	 A0A023DAW2	[4210, 4237, 4209, 0, 4208, 6295, 4207, 4206, 4205]
	 A0A023CJK9	[4210, 4237, 4209, 0, 4208, 6295, 4207, 4206, 4205]
	 A0A063YVW8	[4210, 4237, 4209, 3657, 4208, 6295, 4207, 4206, 4205]

 ### Operon type: 71

	 A0A024P586	[4212, 4213, 4210, 3657, 4208, 4205, 2269, 3815, 4695]

 ### Operon type: 72

	 A0A024Q701	[4212, 4213, 4210, 3657, 4208, 4205, 3815, 2264, 4800]

 ### Operon type: 73

	 A0A063XHN9	[6152, 4237, 4209, 3657, 4208, 5015, 6263, 3472, 5885]

 ### Operon type: 74

	 A0A069EZ39	[1836, 4210, 3657, 3052, 0, 4207, 3788, 1204, 3483]

 ### Operon type: 75

	 A0A011VAP2	[5731, 5840, 5376, 5838, 5837, 5835, 6059, 5852, 5974]

 ### Operon type: 76

	 A0A021X3T8	[0, 5840, 5839, 5838, 5837, 0, 5836, 5835, 6059]

 ### Operon type: 77

	 A0A061JMZ1	[3240, 3239, 3238, 3237, 3236, 3881, 3235, 5870, 5871]
	 A0A011PKT4	[3240, 3239, 3238, 3237, 3236, 3881, 3235, 5870, 5871]

 ### Operon type: 78

	 A0A060QJI3	[4705, 4704, 4703, 4702, 4701, 4168, 4167, 2907, 2906]
	 A0A067Z3X3	[4705, 4704, 4703, 4702, 4701, 4168, 4167, 2907, 2906]

 ### Operon type: 79

	 A0A023D503	[4705, 4704, 4703, 4702, 4701, 4168, 0, 0, 4167]

 ### Operon type: 80

	 A0A010SSQ8	[4705, 4704, 4703, 0, 4702, 4701, 0, 0, 4700]

 ### Operon type: 81

	 A0A009SJZ7	[4850, 4851, 4853, 4854, 4480, 5977, 4479, 4478, 6294]
	 A0A009PJF7	[4851, 4853, 4853, 4854, 4480, 5977, 4479, 4478, 6294]

 ### Operon type: 82

	 A0A009Z5G0	[5977, 4854, 4853, 4852, 6112, 4851, 4850, 4849]

 ### Operon type: 83

	 A0A069SH94	[1997, 0, 1712, 1611, 1610, 1609, 1608, 1607, 1606]

 ### Operon type: 84

	 A0A069SHN5	[0, 1610, 1609, 1608, 1607, 0, 1606, 1605, 0]

 ### Operon type: 85

	 A0A068SM89	[2019, 5885, 6213, 6221, 1094, 4911, 6273, 5355, 3904]
	 A0A068T5Y8	[5885, 6213, 1340, 6221, 1094, 4911, 6273, 5355, 3904]

 ### Operon type: 86

	 A0A067PCL0	[60, 59, 58]
	 A0A067TF37	[60, 59, 58]

 ### Operon type: 87

	 A0A067NDP1	[60, 59, 5334]

 ### Operon type: 88

	 A0A023DHI4	[5582, 4419, 4418, 4417, 4416, 5130, 5131, 4415, 4414]
	 A0A023CRW9	[5478, 5582, 4418, 4417, 4416, 5130, 5131, 4415, 4414]

 ### Operon type: 89

	 A0A063YWI0	[5478, 5582, 4418, 4417, 4416, 4415, 4414, 5255, 0]

 ### Operon type: 90

	 A0A069PU61	[0, 5307, 1422, 1804, 0, 1340, 0, 4418, 4417]

 ### Operon type: 91

	 A0A062U768	[4752, 837, 5674, 6213, 5887, 6287, 5328, 836, 835]
	 A0A062TNF5	[4752, 837, 5674, 6213, 5887, 6287, 5328, 836, 835]

 ### Operon type: 92

	 A0A016XLK1	[4712, 3179, 5459, 6257, 6001, 2613, 4158, 6271, 2539]

 ### Operon type: 93

	 A0A060QGF0	[5518, 4712, 3179, 4712, 4174, 5534, 4422, 6249, 6257]

 ### Operon type: 94

	 A0A060LQ54	[3762, 3761, 3760, 3759, 3758, 0, 0, 0, 0]

 ### Operon type: 95

	 A0A060M055	[0, 0, 3762, 3761, 3760, 3759, 3758, 3757, 3756]

 ### Operon type: 96

	 A0A060AC03	[3478, 3347, 3346, 3345, 3570, 3569, 3568, 3567, 3566]
	 A0A068CGB7	[3478, 3347, 3346, 3345, 3570, 3569, 3568, 3567, 3566]
	 A0A068CBK6	[3478, 3347, 3346, 3345, 3570, 3569, 3568, 3566, 0]
	 A0A068C6U6	[3478, 3347, 3346, 3345, 3570, 3569, 3568, 3567, 3566]

 ### Operon type: 97

	 A0A059T8V4	[3574, 3573, 3572, 3571, 3570, 3569, 3568, 3567, 3566]
	 A0A059T884	[3574, 3573, 3572, 3571, 3570, 3569, 3568, 3567, 3566]
	 A0A059T7G4	[3574, 3573, 3572, 3571, 3570, 3569, 3568, 3567, 3566]
	 A0A059T6K0	[3574, 3573, 3572, 3571, 3570, 3569, 3568, 3567, 3566]
	 A0A068C7R0	[3574, 3573, 3572, 3571, 3570, 3569, 3568, 3567, 3566]

 ### Operon type: 98

	 A0A060AG27	[3573, 3572, 3478, 3571, 3570, 3569, 3568, 0, 0]

 ### Operon type: 99

	 A0A059KIK9	[993, 4795, 6207, 992, 991, 6207, 990, 6207, 5819]

 ### Operon type: 100

	 A0A068YJ74	[993, 4795, 6207, 992, 991, 6207, 990, 5804, 5514]

 ### Operon type: 101

	 A0A059E8X3	[4091, 6253, 4090, 4089, 4088, 5842, 5761, 4087, 4086]
	 A0A059E7Z8	[5979, 4091, 6253, 4090, 4089, 4088, 5842, 5761, 4087]

 ### Operon type: 102

	 A0A059DMJ2	[4072, 3962, 4071, 4085, 4070, 6253, 4089, 4088, 5842]
	 A0A059FIR4	[6263, 4072, 4071, 4085, 4070, 6253, 4089, 4088, 5842]

 ### Operon type: 103

	 A0A069E0P4	[3962, 4071, 4085, 4085, 4070, 6253, 4090, 4089, 4088]

 ### Operon type: 104

	 A0A062U4N9	[4072, 785, 784, 6253, 4088, 5842, 6257, 1160, 6213]

 ### Operon type: 105

	 A0A062UJX3	[4113, 5637, 4020, 4111, 4110, 6134, 5404, 5837, 816]
	 A0A059GBG4	[4113, 5637, 4020, 4111, 4110, 6134, 5404, 5837, 816]

 ### Operon type: 106

	 A0A059F9Q6	[4113, 5637, 4020, 4111, 4110, 6134, 0, 0, 5837]

 ### Operon type: 107

	 A0A059E568	[5637, 4113, 4112, 4111, 4110, 6134, 5404, 6069, 5456]
	 A0A062U949	[5637, 4113, 4112, 4111, 4110, 6134, 5404, 6069, 5456]
	 A0A062TWI3	[5637, 4113, 4112, 4111, 4110, 6134, 5404, 6069, 5456]
	 A0A059E1E1	[5637, 4113, 4112, 4111, 4110, 6134, 5404, 6069, 5456]

 ### Operon type: 108

	 A0A059DU41	[5637, 4113, 4112, 4111, 4110, 6134, 5404, 4109, 5899]
	 A0A069E1Z6	[5637, 4113, 4112, 4111, 4110, 6134, 5404, 4109, -1]
	 A0A059FJT6	[5637, 4113, 4112, 4111, 4110, 6134, 5404, 4109, 5899]

 ### Operon type: 109

	 A0A061ST23	[5404, 750, 5639, 740, 3649, 739, 738, 2890, 0]
	 A0A037ZFW3	[5404, 750, 5639, 740, 3649, 739, 738, 3174, 0]

 ### Operon type: 110

	 A0A024E9A7	[6263, 2229, 5459, 2228, 2227, 2226, 2225, 2224, 4346]
	 A0A031IQH5	[6263, 2229, 5459, 2228, 2227, 0, 2226, 2225, 2224]
	 A0A031G0U7	[6263, 2229, 5459, 2228, 2227, 2226, 2225, 2224, 4346]

 ### Operon type: 111

	 A0A031IKB5	[2762, 1852, 1851, 1850, 1849, 1866, 1866, 0, 0]
	 A0A031IJM7	[0, 0, 0, 1852, 1851, 1850, 1849, 0, 1866]

 ### Operon type: 112

	 A0A024UZU8	[960, 959, 958, 949]
	 A0A024X1C2	[960, 959, 958, 949]

 ### Operon type: 113

	 A0A024WFK4	[960, 959, 958]

 ### Operon type: 114

	 A0A024TPF8	[2278, 2277, 2276]

 ### Operon type: 115

	 A0A067BWU9	[4, 4, 4, 2277, 2276]

 ### Operon type: 116

	 A0A060LVH4	[3797, 3796, 4624, 3795, 3794, 4748, 3793, 3792, 3870]
	 A0A024P769	[3797, 3796, 4624, 3795, 3794, 4748, 3793, 3792, 0]

 ### Operon type: 117

	 A0A060BHU9	[0, 0, 0, 0, 0, 3849, 3848, 3847, 3846]
