
 ### Operon type: 1

	 A0A010ILU3	[506, 505, 504, 542, 503, 502, 501, 500, 499]
	 A0A009QS71	[506, 505, 504, 542, 503, 502, 501, 500, 499]
	 A0A009QBR9	[506, 505, 504, 542, 503, 502, 500, 499, 253]
	 A0A009MW50	[506, 505, 504, 542, 503, 502, 501, 500, 499]
	 A0A009H3B0	[506, 505, 504, 542, 503, 502, 501, 500, 499]
	 A0A009I8S2	[506, 505, 504, 542, 503, 502, 500, 499, 253]
	 A0A009TM70	[506, 505, 504, 542, 503, 502, 500, 499, 253]

 ### Operon type: 2

	 A0A013TH43	[535, 534, 714, 533, 532, 531, 530, 529, 528]
	 A0A009RAF0	[535, 534, 714, 533, 532, 531, 530, 529, 528]

 ### Operon type: 3

	 A0A011R7V7	[792, 620, 619, 618, 653, 617, 616, 615, 614]
	 A0A011PVT3	[792, 620, 619, 618, 653, 617, 616, 615, 614]
	 A0A011MET3	[792, 620, 619, 618, 653, 617, 616, 615, 614]

 ### Operon type: 4

	 A0A013SNJ8	[481, 370, 499, 369, 368, 447, 377, 367, 366]
	 A0A013RZW2	[481, 370, 499, 369, 368, 447, 377, 367, 366]
	 A0A009PH20	[481, 370, 499, 369, 368, 447, 377, 367, 366]
	 A0A009MMM3	[481, 370, 499, 369, 368, 447, 377, 367, 366]
	 A0A009IV03	[481, 370, 499, 369, 368, 447, 377, 367, 366]
	 A0A010J9U3	[481, 370, 499, 369, 368, 447, 377, 367, 366]
	 A0A009SIZ4	[481, 370, 499, 369, 368, 447, 377, 367, 366]
	 A0A009HBT3	[481, 370, 499, 369, 368, 447, 377, 367, 366]
	 A0A009RD69	[481, 370, 499, 369, 368, 447, 377, 367, 366]
	 A0A009YIZ0	[481, 370, 499, 369, 368, 447, 377, 367, 366]

 ### Operon type: 5

	 A0A009PH57	[227, 226, -1, 225, 224, 728, 223, 413, 222]
	 A0A009TG92	[227, 226, -1, 225, 224, 728, 223, 413, 222]

 ### Operon type: 6

	 A0A013SXT2	[451, 450, 449, 448, 447, 446, 445, 444, 443]
	 A0A013S288	[451, 450, 449, 448, 447, 446, 445, 444, 443]
	 A0A009N031	[451, 450, 449, 448, 447, 446, 445, 444, 443]
	 A0A009PWG1	[451, 450, 449, 448, 447, 446, 445, 444, 443]
	 A0A009I0I9	[451, 450, 449, 448, 447, 446, 445, 444, 443]
	 A0A010J3I1	[451, 450, 449, 448, 447, 446, 445, 444, 443]
	 A0A009R2X0	[451, 450, 449, 448, 447, 446, 445, 444, 443]
	 A0A009SFX8	[451, 450, 449, 448, 46, 447, 446, 445, 444]
	 A0A009TBM2	[450, 449, 448, 46, 447, 446, 445, 444, 443]

 ### Operon type: 7

	 A0A013T8M5	[548, 642, 636, 547, 546, 605, 545, 544, 543]
	 A0A010IMP8	[548, 642, 636, 547, 546, 605, 545, 544, 543]
	 A0A013SZ54	[548, 642, 636, 547, 546, 605, 545, 544, 543]
	 A0A009N123	[548, 642, 636, 547, 546, 605, 545, 544, 543]
	 A0A009Q3K7	[548, 642, 636, 547, 546, 605, 545, 544, 543]
	 A0A009IRJ6	[548, 642, 636, 547, 546, 605, 545, 544, 543]
	 A0A009SWU0	[548, 642, 636, 547, 546, 605, 545, 544, 543]
	 A0A009H7U0	[548, 642, 636, 547, 546, 605, 545, 544, 543]
	 A0A009RBQ2	[548, 642, 636, 547, 546, 605, 545, 544, 543]
	 A0A009ZM43	[-1, 642, 636, 547, 546, 605, 545, 544, 543]

 ### Operon type: 8

	 A0A013RMD0	[-1, 362, 655, 361, 360, 659, 359, 358, 357]
	 A0A009RG92	[-1, 362, 655, 361, 360, 659, 359, 358, 357]
	 A0A009QDV7	[-1, 362, 655, 361, 360, 659, 359, 358, 357]
	 A0A009N9Z1	[-1, 362, 655, 361, 360, 659, 359, 358, 357]
	 A0A009S854	[-1, 362, 655, 361, 360, 659, 359, 358, 357]
