
 ### Operon type: 1

	 A0A024B2T3	[1193, 1192, 1191, 1190, 1189, 1188, 1187, 1186, 1185]
	 A0A024B2J9	[1193, 1192, 1191, 1190, 1189, 1188, 1187, 1186, 1185]

 ### Operon type: 2

	 A0A059VKK5	[5424, 5423, 5422, 5421, 5420, 5419, 5418, 5418, 5417]
	 A0A023ZY22	[5424, 5423, 5422, 5421, 5420, 5419, 5418, 5418, 5417]
	 A0A068F3U3	[5424, 5423, 5422, 5421, 5420, 5419, 5418, 5418, 5417]

 ### Operon type: 3

	 A0A024B2F7	[1167, 1166, 1165, 1164, 1163, 5751, 1162, 1161, 1160]
	 A0A024B0S6	[1167, 1166, 1165, 1164, 1163, 5751, 1162, 1161, 1160]

 ### Operon type: 4

	 A0A016GGM5	[271, 270, 269, 268, 267, 266, 265, 264, 3950]
	 A0A016AC55	[271, 270, 269, 268, 267, 266, 265, 264, 3950]

 ### Operon type: 5

	 A0A051TJQ5	[2679, 2678, 2677, 2685, 2676, 4542, 2675, 2674, 2673]
	 A0A024JRC7	[2679, 2678, 2677, 2685, 2676, 4542, 2675, 2674, 2673]

 ### Operon type: 6

	 A0A060A1A0	[5132, 5131, 5130, 5129, 5128, 5221, 5127, 5126, 5689]
	 A0A060V005	[5132, 5131, 5130, 5129, 5128, 5221, 5127, 5126, 5689]

 ### Operon type: 7

	 A0A024B2N2	[1183, 1182, 1181, 1180, 1179, 1178, 1177, 5993, 1176]
	 A0A024B2F0	[1183, 1182, 1181, 1180, 1179, 1178, 1177, 5993, 1176]

 ### Operon type: 8

	 A0A069D0T4	[2034, 4829, 2033, 2032, 2031, 2030, 5434, 2029, 5919]
	 A0A069CSZ8	[4829, 2033, 2032, 2031, 2030, 5434, 2029, 5919, 5050]

 ### Operon type: 9

	 A0A066UQN8	[6223, 4096, 5902, 4460, 3333, 6301, 6301, 3332, 3331]
	 A0A072FU73	[6223, 4096, 5902, 4460, 3333, 6301, 6301, 3332, 3331]

 ### Operon type: 10

	 A0A024B3V3	[1210, 1209, 1208, 1207, 1206, 5541, 1205, 4051, 1204]
	 A0A024B2B8	[1210, 1209, 1208, 1207, 1206, 5541, 1205, 4051, 1204]

 ### Operon type: 11

	 A0A060N5I0	[5872, 5871, 5870, 5869, 5868, 5867, 5866, 5865, 0]
	 A0A060N942	[0, 5872, 5871, 5870, 5869, 5868, 5867, 5866, 5865]

 ### Operon type: 12

	 A0A023ZW43	[1236, 1235, 1234, 1233, 1232, 1231, 1230, 1229, 0]
	 A0A023ZU45	[1236, 1235, 1234, 1233, 1232, 1231, 1230, 1229, 0]

 ### Operon type: 13

	 A0A059T8A2	[5515, 5514, 5513, 5512, 5511, 5510, 5507, 5506, 5509]
	 A0A059T7B7	[5515, 5514, 5513, 5512, 5511, 5510, 5507, 5506, 5509]
