
 ### Operon type: 1

	 A0A011R7V7	[442, 441, 440, 439, 706, 438, 437, 436, 435]
	 A0A011PVT3	[442, 441, 440, 439, 706, 438, 437, 436, 435]
	 A0A011MET3	[442, 441, 440, 439, 706, 438, 437, 436, 435]

 ### Operon type: 2

	 A0A011UIA1	[348, 347, 346, 345, 344, 343, 342, 341, 0]
	 A0A011V5V3	[0, 348, 347, 346, 345, 344, 343, 342, 341]

 ### Operon type: 3

	 A0A011NE72	[457, 456, 455, 454, 453, 452, 451, 450, 0]
	 A0A011PTE7	[457, 456, 455, 454, 453, 0, 452, 451, 450]

 ### Operon type: 4

	 A0A011NEY3	[449, 448, 447, 446, 446, 445, 444, 443, 0]

 ### Operon type: 5

	 A0A011PAN4	[448, 447, 0, 446, 446, 445, 444, 443, 426]

 ### Operon type: 6

	 A0A011RCD5	[449, 448, 447, 446, 446, 445, 444, 443, 426]

 ### Operon type: 7

	 A0A010JSI3	[723, 724, 722, 721, 720, 719, 718, 717, 0]
	 A0A013T0M4	[723, 724, 722, 721, 720, 719, 718, 717, 0]
	 A0A009HDS5	[723, 724, 722, 721, 720, 719, 718, 717, 0]
	 A0A009RGL2	[0, 724, 722, 721, 720, 719, 718, 717, 0]

 ### Operon type: 8

	 A0A011NW66	[564, 563, 562, 561, 560, 541, 0, 0, 0]
	 A0A011NBX7	[564, 563, 562, 561, 560, 541, 0, 0, 0]
	 A0A011PF67	[564, 563, 562, 561, 560, 0, 0, 0, 0]

 ### Operon type: 9

	 A0A011NS68	[564, 563, 562, 561, 560, 559, 558, 557, 556]
	 A0A011RHX4	[564, 563, 562, 561, 560, 559, 558, 557, 0]

 ### Operon type: 10

	 A0A010JY00	[277, 464, 713, 325, 84, 573, 322, 663, 334]

 ### Operon type: 11

	 A0A013TH30	[464, 713, 325, 324, 323, 573, 322, 663, 334]

 ### Operon type: 12

	 A0A011NEQ1	[0, 527, 526, 525, 524, 523, 522, 521, 520]
	 A0A011QAS2	[0, 527, 526, 525, 524, 523, 522, 521, 520]

 ### Operon type: 13

	 A0A011QSF0	[0, 592, 591, 590, 589, 588, 587, 586, 0]
	 A0A011QBB5	[571, 592, 591, 590, 589, 588, 587, 586, 570]
	 A0A011Q0X6	[571, 592, 591, 590, 589, 588, 587, 586, 570]
	 A0A011Q1X8	[592, 0, 591, 590, 589, 588, 587, 586, 570]

 ### Operon type: 14

	 A0A011PG87	[571, 592, 591, 590, 589, 588, 587, 0, 0]

 ### Operon type: 15

	 A0A013SP43	[306, 305, 304, 303, 302, 301, 300, 299, 298]
	 A0A009RUN3	[306, 305, 304, 303, 302, 301, 300, 299, 298]
	 A0A010K6G6	[306, 305, 304, 303, 302, 301, 300, 0, 298]

 ### Operon type: 16

	 A0A009SZB5	[0, 0, 233, 232, 231, 0, 0, 0, 230]
	 A0A009HR98	[0, 0, 233, 232, 231, 0, 0, 0, 230]

 ### Operon type: 17

	 A0A009Z8F7	[218, 233, 217, 0, 231, 216, 216, 0, 0]

 ### Operon type: 18

	 A0A011QIT1	[622, 621, 620, 619, 618, 617, 616, 615, 614]
	 A0A011QUG8	[622, 621, 620, 619, 618, 617, 0, 616, 615]

 ### Operon type: 19

	 A0A011QAB0	[476, 402, 401, 0, 400, 473, 511, 399, 0]
	 A0A011PL71	[387, 476, 402, 401, 400, 473, 511, 399, 0]

 ### Operon type: 20

	 A0A011PIY7	[410, 0, 471, 470, 469, 468, 467, 0, 465]

 ### Operon type: 21

	 A0A011Q3J4	[0, 410, 471, 470, 469, 468, 467, 466, 0]

 ### Operon type: 22

	 A0A011MH88	[228, 410, 471, 470, 469, 468, 467, 466, 465]

 ### Operon type: 23

	 A0A009QBR9	[0, 0, 685, 639, 684, 0, 0, 680, 93]
	 A0A009TM70	[0, 686, 685, 639, 684, 0, 0, 680, 93]

 ### Operon type: 24

	 A0A010ILU3	[687, 686, 685, 0, 684, 683, 682, 681, 680]
	 A0A009MW50	[0, 686, 685, 639, 684, 683, 0, 681, 680]
	 A0A009H3B0	[0, 686, 685, 0, 684, 683, 682, 681, 680]
	 A0A009QS71	[687, 686, 685, 639, 684, 683, 0, 681, 680]

 ### Operon type: 25

	 A0A009I8S2	[0, 0, 685, 639, 684, 683, 681, 680, 93]

 ### Operon type: 26

	 A0A009ICH6	[653, 98, 97, 96, 84, 83, 82, 81, 663]
	 A0A009ZFR5	[653, 98, 97, 96, 84, 83, 82, 81, 663]

 ### Operon type: 27

	 A0A009GP96	[0, 76, 712, 704, 75, 44, 703, 74, 73]

 ### Operon type: 28

	 A0A009GSR4	[704, 75, 44, 703, 74, 73, 73, 72, 0]

 ### Operon type: 29

	 A0A009IIT6	[76, 712, 704, 75, 74, 73, 73, 72, 0]

 ### Operon type: 30

	 A0A009IS10	[363, 0, 0, 0, 170, 169, 168, 0, 0]

 ### Operon type: 31

	 A0A009QHW5	[0, 0, 0, 687, 170, 169, 168, 0, 215]

 ### Operon type: 32

	 A0A011UVB4	[0, 0, 0, 364, 0, 0, 363, 0, 362]

 ### Operon type: 33

	 A0A011TLH7	[375, 374, 373, 0, 0, 0, 0, 0, 0]
	 A0A011UG87	[373, 374, 375, 0, 0, 0, 0, 0, 0]

 ### Operon type: 34

	 A0A011QIE8	[628, 627, 626, 665, 625, 624, 623, 0, 0]
	 A0A011QDV3	[628, 627, 626, 665, 625, 624, 572, 0, 623]

 ### Operon type: 35

	 A0A011NYU6	[416, 415, 0, 414, 413, 397, 396, 0, 412]

 ### Operon type: 36

	 A0A011PYI6	[416, 415, 0, 414, 413, 412, 711, 499, 0]

 ### Operon type: 37

	 A0A011P1C0	[0, 0, 397, 396, 412, 0, 0, 0, 0]

 ### Operon type: 38

	 A0A011NVE7	[550, 549, 548, 0, 0, 0, 0, 0, 0]
	 A0A011PP01	[550, 549, 548, 0, 0, 0, 0, 0, 0]

 ### Operon type: 39

	 A0A013TH43	[321, 0, 0, 0, 320, 319, 318, 0, 485]
	 A0A009RAF0	[321, 0, 0, 0, 320, 319, 318, 0, 485]

 ### Operon type: 40

	 A0A013S8V2	[280, 279, 0, 0, 0, 278, 0, 0, 0]
	 A0A009R8E1	[0, 395, 0, 280, 279, 0, 0, 278, 0]

 ### Operon type: 41

	 A0A009QFZ7	[332, 331, 0, 0, 338, 0, 327, 326, 0]
	 A0A009TK03	[332, 331, 0, 0, 338, 0, 327, 326, 0]

 ### Operon type: 42

	 A0A013SPM5	[332, 331, 330, 329, 338, 328, 327, 326, 0]
	 A0A009MH71	[332, 331, 0, 329, 338, 328, 327, 326, 0]
	 A0A009HSL1	[332, 331, 330, 329, 338, 0, 327, 326, 0]
	 A0A010IX62	[332, 331, 330, 329, 338, 0, 327, 326, 0]

 ### Operon type: 43

	 A0A009I6Z0	[332, 331, 0, 329, 338, 0, 327, 326, 85]

 ### Operon type: 44

	 A0A009ZIX8	[0, 11, 330, 329, 338, 394, 0, 85, 0]

 ### Operon type: 45

	 A0A009I573	[151, 0, 150, 149, 0, 148, 147, 146, 145]

 ### Operon type: 46

	 A0A009ILP9	[127, 0, 145, 146, 147, 148, 126, 149, 150]

 ### Operon type: 47

	 A0A009I953	[127, 0, 145, 146, 147, 148, 126, 0, -1]

 ### Operon type: 48

	 A0A009IPC3	[121, 120, 0, 0, 147, 119, 118, 0, 126]
	 A0A009QEG7	[121, 120, 0, 0, 147, 119, 118, 0, 126]

 ### Operon type: 49

	 A0A009SX74	[422, 556, 0, 149, 126, 127, 120, 121, 0]

 ### Operon type: 50

	 A0A009I4A1	[0, 156, 712, 0, 155, 154, 153, 152, 0]
	 A0A010JWJ1	[0, 156, 712, 0, 155, 154, 153, 152, 0]

 ### Operon type: 51

	 A0A009QF22	[92, 91, 90, 0, 155, 154, 153, 152, 89]
	 A0A009TBY8	[92, 91, 90, 71, 155, 154, 153, 152, 89]

 ### Operon type: 52

	 A0A009ITT8	[167, 166, 165, 235, 247, 245, 244, 243, 242]

 ### Operon type: 53

	 A0A009NJ90	[167, 166, 165, 235, 0, 246, 245, 244, 243]

 ### Operon type: 54

	 A0A009HZK2	[236, 235, 247, 0, 0, 0, 0, 0, 0]

 ### Operon type: 55

	 A0A009IJ07	[238, 237, 236, 235, 247, 0, 0, 0, 0]

 ### Operon type: 56

	 A0A009S6G1	[238, 237, 236, 235, 247, 244, 243, 242, 239]

 ### Operon type: 57

	 A0A009S5A5	[247, 246, 245, 244, 243, 242, 241, 240, 239]

 ### Operon type: 58

	 A0A010ITG1	[639, 638, 637, 636, 635, 634, 633, 712, 665]
	 A0A013TCN9	[639, 638, 637, 636, 635, 634, 633, 712, 665]
	 A0A009NIJ3	[639, 638, 637, 636, 635, 634, 633, 712, 665]
	 A0A009QNC9	[639, 638, 637, 636, 635, 634, 633, 712, 665]
	 A0A013TRC1	[639, 638, 637, 636, 635, 634, 633, 712, 665]

 ### Operon type: 59

	 A0A009H935	[0, 0, 637, 636, 635, 634, 633, 712, 665]

 ### Operon type: 60

	 A0A009PJF7	[219, 220, 220, 221, 194, 222, 193, 192, 191]
	 A0A009SJZ7	[364, 219, 220, 221, 194, 222, 193, 192, 191]

 ### Operon type: 61

	 A0A009Z5G0	[222, 221, 220, 0, 494, 219, 364, 293]

 ### Operon type: 62

	 A0A010JJC1	[695, 694, 693, 692, 691, 690, 689, 702, 688]
	 A0A010IZ41	[694, 693, 692, 691, 690, 689, 702, 688, 304]

 ### Operon type: 63

	 A0A009QJL6	[695, 694, 693, 692, 0, 688, 304, 88, 0]

 ### Operon type: 64

	 A0A011N9N8	[473, 472, 471, 0, 0, 0, 0, 0, 0]
	 A0A011P2I4	[473, 472, 471, 0, 0, 0, 0, 0, 0]

 ### Operon type: 65

	 A0A009PIB4	[0, 0, 0, 188, 360, 187, 703, 712, 473]
	 A0A009SLR5	[0, 0, 0, 188, 360, 187, 703, 712, 473]

 ### Operon type: 66

	 A0A009HSU4	[0, 0, 487, 712, 0, 472, 650, 473, 703]

 ### Operon type: 67

	 A0A011SF89	[504, 503, 502, 0, 0, 0, 0, 0, 0]

 ### Operon type: 68

	 A0A011UCX7	[0, 476, 504, 503, 0, 502, 117, 0, 0]

 ### Operon type: 69

	 A0A011NYT4	[710, 532, 531, 697, 0, 530, 530, 529, 528]

 ### Operon type: 70

	 A0A011P8E9	[0, 0, 710, 532, 0, 531, 697, 0, 0]

 ### Operon type: 71

	 A0A010TF34	[0, -1, 0, 0, 53, 52, 51, 50, 49]
	 A0A010SYH9	[53, 52, 51, 50, 49, 0, 0, 0, 0]

 ### Operon type: 72

	 A0A010TFJ4	[0, -1, 0, 58, 57, 56, 55, -1, 54]
	 A0A010S7A1	[58, 57, 56, 55, 0, 54, 0, 0, 0]

 ### Operon type: 73

	 A0A009ICP5	[179, 308, 463, 178, 177, 0, 0, 175, 0]

 ### Operon type: 74

	 A0A009MMG9	[179, 308, 463, 178, 177, 0, 176, 175, 489]

 ### Operon type: 75

	 A0A009QLL2	[0, 224, 225, 0, 177, 0, 0, 175, 0]
	 A0A009HTW0	[0, 224, 225, 0, 177, 0, 0, 175, 0]

 ### Operon type: 76

	 A0A009SIV4	[223, 224, 225, 46, 177, 45, 0, 175, 489]

 ### Operon type: 77

	 A0A013TSJ4	[224, 225, 0, 46, 177, 0, 0, 175, 489]

 ### Operon type: 78

	 A0A009Z3V9	[712, 0, 0, 0, 0, 225, 385, 224, 223]

 ### Operon type: 79

	 A0A009T0Q9	[0, 0, 0, 0, 229, 270, 228, 712, 227]

 ### Operon type: 80

	 A0A009YJF4	[0, 529, 528, 23, 39, 228, 712, 0, 227]

 ### Operon type: 81

	 A0A009PAV9	[48, -1, 463, 47, 295, 703, 100, 101, 102]
	 A0A009HJC2	[48, 665, 463, 47, 295, 703, 100, 101, 102]

 ### Operon type: 82

	 A0A009SE02	[0, 102, 0, 0, 0, 101, 100, 703, 295]

 ### Operon type: 83

	 A0A011QNA5	[0, 609, 608, 607, 0, 679, 678, 677, 676]
	 A0A009ZLJ7	[676, 677, 678, 679, 0, 0, 609, 608, 607]

 ### Operon type: 84

	 A0A013T0T6	[679, 678, 677, 676, 675, 674, 336, 673, 335]
	 A0A009HAX1	[679, 678, 677, 676, 675, 674, 336, 673, 335]
	 A0A009QMH5	[679, 678, 677, 676, 675, 674, 336, 673, 335]

 ### Operon type: 85

	 A0A010ILW6	[679, 678, 677, 676, 675, 674, 0, 0, 673]

 ### Operon type: 86

	 A0A009Z9X7	[678, 677, 676, 0, 675, 0, 579, 0, 673]

 ### Operon type: 87

	 A0A009PE10	[0, 0, 0, 676, 675, 99, 336, 673, -1]

 ### Operon type: 88

	 A0A009SYU8	[650, 653, 649, 648, 195, 712, 712, 646, 645]
	 A0A009RSB7	[650, 653, 649, 648, 195, 712, 712, 646, 645]
	 A0A009HS41	[650, 653, 649, 648, 195, 712, 712, 646, 645]

 ### Operon type: 89

	 A0A010IT25	[650, 653, 649, 648, 647, 712, 712, 646, 645]
	 A0A013SHA9	[650, 653, 649, 648, 647, 712, 712, 646, 645]
	 A0A009I466	[650, 653, 649, 648, 647, 712, 712, 646, 645]

 ### Operon type: 90

	 A0A009NMQ9	[650, 653, 649, 648, 647, 0, 712, 712, 646]

 ### Operon type: 91

	 A0A009P8A9	[0, 0, 649, 648, 195, 712, 712, 646, 645]

 ### Operon type: 92

	 A0A011PGU1	[0, 0, 421, 602, 601, 600, 420, 419, 418]
	 A0A011MDH1	[411, 0, 421, 602, 601, 600, 420, 419, 418]

 ### Operon type: 93

	 A0A011V0P4	[434, 355, 0, 0, 354, 0, 0, 353, 352]

 ### Operon type: 94

	 A0A011WPV7	[353, 352, 0, 0, 0, 0, 0, 0, 0]

 ### Operon type: 95

	 A0A011RNP9	[0, 0, 0, 0, 0, 512, 511, 0, 0]

 ### Operon type: 96

	 A0A011V0B5	[507, 0, 0, 0, 0, 0, 512, 0, 0]

 ### Operon type: 97

	 A0A011RQC9	[0, 507, 506, 0, 0, 0, 0, 505, 0]

 ### Operon type: 98

	 A0A011QG28	[604, 603, 602, 0, 601, 600, 599, 598, 597]
	 A0A011RIM8	[604, 603, 0, 0, 601, 600, 599, 598, 597]

 ### Operon type: 99

	 A0A011PHI6	[381, 0, 630, 0, 0, 629, 619, 555, 0]

 ### Operon type: 100

	 A0A011QI68	[0, 0, 630, 629, 0, 0, 0, 0, 0]

 ### Operon type: 101

	 A0A011P700	[0, 0, 585, 584, 0, 0, 0, 0, 0]

 ### Operon type: 102

	 A0A011QSI4	[0, 0, 585, 584, 583, 0, 0, 0, 0]

 ### Operon type: 103

	 A0A011NVJ6	[547, 546, 545, 544, 543, 660, 0, 0, 542]

 ### Operon type: 104

	 A0A011PVP2	[0, 546, 545, 544, 543, 660, 0, 0, 442]

 ### Operon type: 105

	 A0A011NXY7	[0, 0, 545, 0, 543, 0, 0, 0, 0]

 ### Operon type: 106

	 A0A011QR69	[577, 576, 663, 575, 574, 573, 0, 0, 0]
	 A0A011NUB4	[577, 576, 663, 575, 574, 573, 0, 552, 0]

 ### Operon type: 107

	 A0A011NN36	[576, 663, 0, 0, 574, 573, 0, 0, 0]

 ### Operon type: 108

	 A0A011PK69	[663, 392, 0, 0, 574, 573, 0, 0, 0]

 ### Operon type: 109

	 A0A011NYD6	[539, 611, 610, 538, 537, 536, 535, 534, 533]
	 A0A011RMI6	[539, 611, 610, 538, 537, 536, 535, 534, 533]

 ### Operon type: 110

	 A0A011QB28	[398, 539, 611, 0, 0, 536, 535, 534, 533]

 ### Operon type: 111

	 A0A011NF33	[0, 536, 535, 0, 0, 0, 0, 0, 0]

 ### Operon type: 112

	 A0A011NBY4	[460, 0, 0, 482, 0, 0, 459, 0, 0]

 ### Operon type: 113

	 A0A011WRT0	[460, 0, 0, 0, 0, 0, 0, 499, 0]

 ### Operon type: 114

	 A0A011SHV5	[0, 0, 0, 0, 0, 497, 499, 695, 0]

 ### Operon type: 115

	 A0A011NB95	[0, 581, 0, 0, 0, 0, 463, 462, 461]

 ### Operon type: 116

	 A0A011UHT4	[88, 202, 462, 0, 0, 60, 60, 461, 0]

 ### Operon type: 117

	 A0A010Z1W7	[0, 0, 0, 0, 0, 12, 0, 210, 211]

 ### Operon type: 118

	 A0A011VY84	[0, 0, 211, 210, 0, 0, 0, 0, 0]

 ### Operon type: 119

	 A0A010YW85	[0, 0, 0, 0, 0, 252, 0, 210, 211]

 ### Operon type: 120

	 A0A010ZMA0	[210, 475, 0, 0, 0, 0, 0, 0, 0]

 ### Operon type: 121

	 A0A011N5L2	[0, 0, 0, 475, 0, 474, 696, 0, 0]

 ### Operon type: 122

	 A0A010SQJ5	[281, 178, 0, 371, 370, 369, 0, 0, 0]

 ### Operon type: 123

	 A0A010STD3	[0, 0, 0, 371, 370, 369, 0, 646, 287]

 ### Operon type: 124

	 A0A011TD67	[372, 0, 0, 371, 370, 369, 368, 0, 367]

 ### Operon type: 125

	 A0A009ZC12	[0, 0, 0, 371, 0, 369, 368, 213, 594]

 ### Operon type: 126

	 A0A010RFQ9	[0, 0, 716, 0, 715, 0, 0, 0, 0]

 ### Operon type: 127

	 A0A010SPR9	[21, 21, 0, 0, 0, 715, 0, 0, 0]

 ### Operon type: 128

	 A0A013S288	[0, 0, 0, 285, 295, 284, 283, 0, 282]
	 A0A010J3I1	[0, 0, 0, 285, 295, 284, 283, 0, 282]

 ### Operon type: 129

	 A0A009PWG1	[379, 134, 133, 285, 295, 284, 283, 132, 282]
	 A0A013SXT2	[379, 134, 133, 285, 295, 284, 283, 132, 282]

 ### Operon type: 130

	 A0A009ZJK4	[0, 0, 0, 0, 0, 0, 653, 16, 0]

 ### Operon type: 131

	 A0A010SVN1	[-1, 16, 712, 173, 377, 0, 0, 653, 0]

 ### Operon type: 132

	 A0A009IMX3	[659, 0, 657, 0, 655, 123, 123, 499, 122]
	 A0A009SF48	[659, 0, 657, 0, 655, -1, 123, 499, 122]

 ### Operon type: 133

	 A0A009QEX0	[659, 658, 657, 656, 655, 123, 123, 499, 122]

 ### Operon type: 134

	 A0A010ISX2	[659, 658, 657, 656, 655, 654, 653, 652, 651]
	 A0A013S7V1	[659, 658, 657, 656, 655, 654, 653, 652, 651]
	 A0A009MR00	[659, 658, 657, 656, 655, 654, 653, 652, 651]
	 A0A009RES7	[659, 658, 657, 656, 655, 654, 653, 652, 651]

 ### Operon type: 135

	 A0A009GYP9	[0, 0, 0, 656, 655, 654, 653, 652, 651]

 ### Operon type: 136

	 A0A009YTT3	[0, 0, 0, 0, 0, 0, 653, 652, 651]

 ### Operon type: 137

	 A0A009PFK7	[201, 200, 199, 198, 197, 0, 0, 196, 0]
	 A0A009QGN4	[201, 200, 199, 198, 197, 196, 0, 0, 0]

 ### Operon type: 138

	 A0A009YR20	[0, 196, 0, 0, 0, 0, 200, 0, 0]

 ### Operon type: 139

	 A0A013SB36	[276, 275, 274, 273, 272, 0, 528, 271, 270]
	 A0A009QSI3	[276, 275, 274, 273, 272, 0, 528, 271, -1]

 ### Operon type: 140

	 A0A010ITP2	[276, 275, 274, 273, 272, 0, 528, 0, 0]

 ### Operon type: 141

	 A0A009SII9	[-1, 275, 274, 273, 0, 0, 0, 0, 229]

 ### Operon type: 142

	 A0A009HZV2	[0, 0, 0, 0, 131, 130, 246, 0, 0]

 ### Operon type: 143

	 A0A009QPE7	[0, 0, 0, 0, 131, 130, 0, 0, 0]

 ### Operon type: 144

	 A0A009GXL8	[42, 41, 40, 0, 39, 71, 137, 136, 135]

 ### Operon type: 145

	 A0A010JIW7	[42, 41, 40, 0, 39, 0, 0, 137, 136]

 ### Operon type: 146

	 A0A009MGR3	[0, 0, 111, 0, 333, 240, 87, 110, 109]

 ### Operon type: 147

	 A0A009Q4G0	[0, 112, 111, 0, 333, 0, 110, 109, 110]

 ### Operon type: 148

	 A0A009PUJ8	[0, 139, 0, 0, 0, 138, 137, 136, 135]

 ### Operon type: 149

	 A0A009QJA8	[136, 135, 0, 0, 0, 0, 0, 0, 0]

 ### Operon type: 150

	 A0A009PB53	[0, 0, 139, 0, 0, 110, 109, 110, 138]

 ### Operon type: 151

	 A0A013SNJ8	[653, 0, 0, 297, 296, 295, 304, 0, 0]
	 A0A013RZW2	[653, 286, 0, 297, 296, 295, 304, 0, 0]
	 A0A009RD69	[653, 286, 0, 297, 296, 295, 304, 164, 0]
	 A0A009SIZ4	[653, 286, 0, 297, 296, 0, 304, 164, 0]
	 A0A010J9U3	[653, 0, 0, 297, 296, 295, 304, 0, 0]

 ### Operon type: 152

	 A0A009PH20	[0, 0, 680, 297, 296, 295, 304, 0, 0]
	 A0A009IV03	[0, 0, 680, 297, 296, 0, 304, 0, 0]

 ### Operon type: 153

	 A0A009YIZ0	[653, 286, 680, 297, 296, 295, 304, 164, 128]

 ### Operon type: 154

	 A0A009QA91	[250, 249, 650, 712, 265, 265, 129, 312, 173]
	 A0A010J377	[250, 249, 650, 712, 265, 265, 129, 312, 173]

 ### Operon type: 155

	 A0A009MVG4	[174, 0, 266, 712, 265, 265, 0, 312, 173]
	 A0A009QQC0	[0, 0, 174, 712, 265, 265, 0, 312, 173]

 ### Operon type: 156

	 A0A009H7I0	[0, 0, 0, 712, 265, 265, 129, 312, 173]

 ### Operon type: 157

	 A0A009S1X4	[250, 249, 650, 712, 265, 265, 712, 0, 248]

 ### Operon type: 158

	 A0A013SHF4	[0, 0, 266, 712, 265, 265, 0, 264, 0]

 ### Operon type: 159

	 A0A009H7U0	[672, 599, 0, 671, 670, 669, 668, 0, 0]

 ### Operon type: 160

	 A0A010IMP8	[672, 0, 0, 671, 670, 669, 668, 0, 667]

 ### Operon type: 161

	 A0A013SZ54	[672, 0, 458, 671, 670, 0, 0, 0, 0]

 ### Operon type: 162

	 A0A009ZM43	[-1, 599, 458, 671, 670, 669, 668, 113, 667]

 ### Operon type: 163

	 A0A009YSC7	[0, 0, 459, 9, 0, 9, 289, 288, 0]

 ### Operon type: 164

	 A0A013RVV2	[639, 0, 289, 288, 0, 0, 0, 287, 0]

 ### Operon type: 165

	 A0A011Q5S3	[614, 409, 0, 0, 0, 0, 408, 407, 406]

 ### Operon type: 166

	 A0A011UZZ4	[0, 408, 407, 0, 0, 0, 356, 356, 406]

 ### Operon type: 167

	 A0A010YKP2	[0, 0, 0, 0, 0, 0, 542, 351, 0]

 ### Operon type: 168

	 A0A011V1A2	[355, 0, 0, 351, 0, 0, 0, 0, 0]

 ### Operon type: 169

	 A0A011Q2B1	[0, 0, 0, 0, 0, 517, 516, 515, 514]

 ### Operon type: 170

	 A0A011RLN8	[0, 0, 0, 519, 518, 517, 516, 515, 514]

 ### Operon type: 171

	 A0A011NGS0	[0, 0, 0, 0, 569, 568, 0, 0, 0]

 ### Operon type: 172

	 A0A011PW61	[0, 0, 0, 0, 569, 568, 0, 0, 567]

 ### Operon type: 173

	 A0A011UXI1	[0, 390, 0, 0, 569, 568, 366, 0, 0]

 ### Operon type: 174

